idBulan,metode,nama,instansi,lokasi,jenis,waktu,idMetode,id,pagu,idJenisPengadaan,satuanKerja,preprocessing,kategori_kmeans,kategori_lda
1,Tender,Pembangunan Jaringan Perpipaan SPAM IKK Kumai Untuk Kawasan IKK Kumai Kabupaten Kotawaringin Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Tengah-Palangka Raya (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742644,7825700000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TENGAH,pembangunan jaringan perpipaan spam ikk kumai kawasan ikk kumai kabupaten kotawaringin barat,10,0
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Sabu Raijua,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Sabu Raijua (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742916,775000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,supervisi rehabilitasi renovasi sarana prasarana sekolah kab sabu raijua,7,0
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kab. Sumba Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Sumba Barat (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742913,611000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,supervisi rehabilitasi renovasi sarana prasarana sekolah kab sumba barat,11,0
1,Tender,Pembangunan jaringan perpipaan SPAM IKK Kaliorang Kab. Kutai Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Timur-Kutai Timur (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742674,1131000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TIMUR,pembangunan jaringan perpipaan spam ikk kaliorang kab kutai timur,10,0
1,Seleksi,Supervisi Pembangunan TPST Kab. Banyumas Lokasi 2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742406,300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH,supervisi pembangunan tpst kab banyumas lokasi 2,1,0
1,Seleksi,Supervisi Pembangunan TPST Kab. Banyumas Lokasi 1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742405,300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH,supervisi pembangunan tpst kab banyumas lokasi 1,1,0
1,Seleksi,Supervisi Rehabiltasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742391,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA BARAT,supervisi rehabiltasi renovasi sarana prasarana sekolah jawa barat 3,11,0
1,Seleksi,Supervisi Rehabiltasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742390,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA BARAT,supervisi rehabiltasi renovasi sarana prasarana sekolah jawa barat 1,11,0
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742355,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT,supervisi rehabilitasi renovasi sarana prasarana sekolah jawa barat 4,11,0
1,Tender,Pembangunan TPST Kab. Banyumas Lokasi 5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742416,3500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH,pembangunan tpst kab banyumas lokasi 5,1,0
1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 6,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742362,13630000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT,rehabilitasi renovasi sarana prasarana sekolah jawa barat 6,11,0
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742356,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT,supervisi rehabilitasi renovasi sarana prasarana sekolah jawa barat 5,11,0
1,Tender,Pembangunan TPST Kab. Banyumas Lokasi 6,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742417,3500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH,pembangunan tpst kab banyumas lokasi 6,1,0
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Madrasah Jawa Barat 2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742363,800000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT,supervisi rehabilitasi renovasi sarana prasarana madrasah jawa barat 2,11,0
1,Seleksi,Supervisi Pengembangan Jaringan Perpipaan SPAM Mendukung KSPN Borobudur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Magelang (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742426,800000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH,supervisi pengembangan jaringan perpipaan spam mendukung kspn borobudur,16,0
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Barat 6,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742357,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA BARAT,supervisi rehabilitasi renovasi sarana prasarana sekolah jawa barat 6,11,0
1,Tender,Inventarisasi dan Data Base Utilitas Permukaan dan Bawah Ruang Milik Jalan Di Jalan Nasional Propinsi Bali,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Sidoarjo (Kab.), ","Jasa Konsultansi, ",2020-01-01,13,22740966,1098160000,0,BALAI BESAR PELAKSANAAN JALAN NASIONAL VIII SURABAYA,inventarisasi data base utilitas permukaan bawah ruang milik jalan jalan nasional propinsi bali,7,3
1,Tender,PENGGANTIAN JEMBATAN SEI BAMBAN 1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Medan (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22741383,3862564000,0,PELAKSANAAN JALAN NASIONAL WILAYAH IV PROVINSI SUMATERA UTARA,penggantian jembatan sei bamban 1,10,10
1,Seleksi,Supervisi Penataan Kawasan Pariwisata Tana Toraja,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Tana Toraja (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742752,500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SULAWESI SELATAN,supervisi penataan kawasan pariwisata tana toraja,4,10
1,Tender,PELEBARAN JEMBATAN SEI PARIT BUSUK,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Medan (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22741382,16137084000,0,PELAKSANAAN JALAN NASIONAL WILAYAH IV PROVINSI SUMATERA UTARA,pelebaran jembatan sei parit busuk,10,10
1,Tender,Peningkatan Kualitas Permukiman Kumuh Kawasan DAS Jeneberang Kec. Somba Opu Kab. Gowa,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Gowa (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742751,7298720000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SULAWESI SELATAN,peningkatan kualitas permukiman kumuh kawasan das jeneberang kec somba opu kab gowa,18,10
1,Tender,Pembangunan SPAM NUWSP Kota Blitar,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Blitar (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742559,4600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TIMUR,pembangunan spam nuwsp kota blitar,1,0
1,Seleksi,Konsultan Supervisi Pembangunan SPAM NUWSP Kota Blitar,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Blitar (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742558,150000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TIMUR,konsultan supervisi pembangunan spam nuwsp kota blitar,1,1
1,Tender,Penataan Kawasan Pariwisata Tana Toraja,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Tana Toraja (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742753,23889160000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SULAWESI SELATAN,penataan kawasan pariwisata tana toraja,4,10
1,Seleksi,"Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Kota Medan, Kab. Samosir, Kab. Mandailing Natal dan Kab. Tapanuli Tengah",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Medan (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742065,519230000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SUMATERA UTARA,supervisi rehabilitasi renovasi sarana prasarana sekolah kota medan kab samosir kab mandailing natal kab tapanuli tengah,11,0
1,Seleksi,Penyusunan Rencana Pembangunan Infrastruktur Permukiman,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Makassar (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741990,1500000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH SULAWESI SELATAN,penyusunan rencana pembangunan infrastruktur permukiman,6,1
1,Tender,Pembangunan IPLT Kabupaten Jeneponto,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Makassar (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742780,4300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SULAWESI SELATAN,pembangunan iplt kabupaten jeneponto,14,0
1,Seleksi,Konsultan Manajemen Lingkungan dan Keselamatan Jalan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741395,5800000000,0,DIREKTORAT PENGEMBANGAN JARINGAN JALAN,konsultan manajemen lingkungan keselamatan jalan,7,1
1,Seleksi,Konsultan Supervisi Pembangunan SPAM NUWSP Kabupaten Ponorogo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Ponorogo (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742556,100000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TIMUR,konsultan supervisi pembangunan spam nuwsp kabupaten ponorogo,1,1
1,Seleksi,Identifikasi dan Rencana Penanganan Lokasi Rawan Kecelakaan di Jalan Nasional,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741394,3200000000,0,DIREKTORAT PENGEMBANGAN JARINGAN JALAN,identifikasi rencana penanganan lokasi rawan kecelakaan jalan nasional,12,1
1,Tender,Pembangunan SPAM NUWSP Kabupaten Ponorogo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Ponorogo (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742557,4200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TIMUR,pembangunan spam nuwsp kabupaten ponorogo,1,0
1,Seleksi,Paket 8 Pengawasan Pembangunan Underpass UGM,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Sleman (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22741205,1374300000,0,PERENCANAAN DAN PENGAWASAN JALAN NASIONAL PROVINSI DI. JOGYAKARTA,paket 8 pengawasan pembangunan underpass ugm,17,2
1,Tender,"Optimalisasi SPAM IKK Kie, Kab. Timor Tengah Selatan",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Timor Tengah Selatan (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742903,1500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,optimalisasi spam ikk kie kab timor tengah selatan,4,10
1,Tender,Pembangunan IPA Kapasitas 50 L/detik untuk SPAM Amabi Oefeto (Raknamo) Kec. Amabi Oefeto Kab. Kupang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Kupang (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742893,49505540000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,pembangunan ipa kapasitas 50 l/detik spam amabi oefeto raknamo kec amabi oefeto kab kupang,6,0
1,Tender,"Optimalisasi SPAM IKK Kota Tambolaka, Kab. Sumba Barat Daya",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Sumba Barat Daya (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742909,13284660000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,optimalisasi spam ikk kota tambolaka kab sumba barat daya,2,10
1,Tender,Pembangunan IPA Kali Dendeng Kapasitas 100 L/detik SPAM Kota Kupang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Kupang (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742892,29000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,pembangunan ipa kali dendeng kapasitas 100 l/detik spam kota kupang,2,0
1,Tender,"Optimalisasi SPAM IKK Soe, Kab. Timor Tengah Selatan",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Timor Tengah Selatan (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742908,8087880000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,optimalisasi spam ikk soe kab timor tengah selatan,4,10
1,Tender,"Pembangunan IPA Kapasitas 5 L/detik untuk Kawasan Pulau Kecil Terluar SPAM Goriola Kec. Sabu Barat, Kab. Sabu Raijua",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Sabu Raijua (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742891,4700000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,pembangunan ipa kapasitas 5 l/detik kawasan pulau kecil terluar spam goriola kec sabu barat kab sabu raijua,10,0
1,Tender,"Optimalisasi SPAM IKK Oepoli, Kab. Kupang",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Kupang (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742905,2950000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,optimalisasi spam ikk oepoli kab kupang,0,10
1,Tender,"Optimalisasi SPAM IKK Amanuban Timur, Kab. Timor Tengah Selatan",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Timor Tengah Selatan (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742907,5000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,optimalisasi spam ikk amanuban timur kab timor tengah selatan,4,10
1,Tender,"Optimalisasi SPAM IKK Amfoang Tengah, Kab. Kupang",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Kupang (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742904,2000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,optimalisasi spam ikk amfoang tengah kab kupang,6,10
1,Tender,"Optimalisasi SPAM Kawasan Rawan Air di Kec. Pantai Baru, Kab. Rote Ndao",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Rote Ndao (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742906,3750000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI NUSA TENGGARA TIMUR,optimalisasi spam kawasan rawan air kec pantai baru kab rote ndao,6,0
1,Tender,Optimalisasi IPLT Kota Tomohon,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Utara-Tomohon (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742688,1500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI UTARA,optimalisasi iplt kota tomohon,13,10
1,Seleksi,Supervisi Pembangunan IPA Kap.60 l/det SPAM Wae Mese II Kab. Manggarai Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Manggarai Barat (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742952,1200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,supervisi pembangunan ipa kap.60 l/det spam wae mese ii kab manggarai barat,14,0
1,Seleksi,"Supervisi Pembangunan Sumur Bor Kap.5 l/det SPAM Wae Kemiri, Kab.Manggarai Barat",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Manggarai Barat (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742951,425000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,supervisi pembangunan sumur bor kap.5 l/det spam wae kemiri kab.manggarai barat,14,0
1,Tender,Pembangunan Jaringan Perpipaan SPAM IKK Semudun Kab. Mempawah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Mempawah (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742593,2000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,pembangunan jaringan perpipaan spam ikk semudun kab mempawah,15,0
1,Tender,Pembangunan Jaringan Perpipaan SPAM IKK Sungai Tebelian Kab. Sintang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Sintang (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742594,2000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,pembangunan jaringan perpipaan spam ikk sungai tebelian kab sintang,12,0
1,Tender,Optimalisasi SPAM IKK Kuala Mandor B Kab. Kubu Raya,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Kubu Raya (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742595,2000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,optimalisasi spam ikk kuala mandor b kab kubu raya,12,10
1,Tender,"Optimalisasi SPAM IKK Siau Barat, Kab. Kepl. Siau Tagulandang Biaro",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Utara-Kepulauan Siau Tagulandang Biaro (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742698,5450000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI UTARA,optimalisasi spam ikk siau barat kab kepl siau tagulandang biaro,6,10
1,Tender,Optimalisasi SPAM IKK Melonguane Kab. Kepl. Talaud,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Utara-Kepulauan Talaud (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742697,3800000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI UTARA,optimalisasi spam ikk melonguane kab kepl talaud,0,10
1,Tender,"Pembangunan IPA Kap. 20 L/D SPAM IKK Tomohon Barat, Kota Tomohon",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Utara-Tomohon (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742693,10000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI UTARA,pembangunan ipa kap 20 l/d spam ikk tomohon barat kota tomohon,2,0
1,Tender,"Pembangunan Sumur Bor Kap.5 l/det SPAM Wae Kemiri,Kab. Manggarai Barat",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Manggarai Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742950,8075000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,pembangunan sumur bor kap.5 l/det spam wae kemiri kab manggarai barat,14,0
1,Tender,Optimalisasi Jaringan SPAM Kawasan Labuan Bajo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Manggarai Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742961,10821250000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,optimalisasi jaringan spam kawasan labuan bajo,8,10
1,Tender,"Pembangunan Jaringna Perpipaan SPAM Riung, Kabupaten Ngada",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Ngada (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742956,5700000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,pembangunan jaringna perpipaan spam riung kabupaten ngada,14,0
1,Seleksi,Supervisi Pembangunan Drainase Lingkungan Kota Gorontalo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742714,500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI GORONTALO,supervisi pembangunan drainase lingkungan kota gorontalo,5,1
1,Tender,Pembangunan TPA Kec Satui Kab. Tanah Bumbu,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Selatan-Tanah Bumbu (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742624,15000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN SELATAN,pembangunan tpa kec satui kab tanah bumbu,6,0
1,Seleksi,Perencanaan Teknis Manajemen Persampahan dan DED TPA Kabupaten Sintang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Sintang (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22741967,1200000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH KALIMANTAN BARAT,perencanaan teknis manajemen persampahan ded tpa kabupaten sintang,8,0
1,Tender,Pembangunan TPA Kabupaten Blora,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Blora (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742461,15000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TENGAH,pembangunan tpa kabupaten blora,9,0
1,Tender,PENYUSUNAN BUKU POTRET PEKERJAAN INFRASTRUKTUR PUPR DARI MASA KE MASA,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Jasa Konsultansi, ",2020-01-01,13,22740837,800000000,0,BIRO KOMUNIKASI PUBLIK,penyusunan buku potret pekerjaan infrastruktur pupr masa masa,6,2
1,Tender,Pembangunan TPA Kabupaten Rembang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Rembang (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742462,25000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TENGAH,pembangunan tpa kabupaten rembang,5,0
1,Tender,"Pembangunan IPA Kap. 20 L/D SPAM Bungalawang Mendukung Kawasan Khusus Perbatasan Kota Tahuna, Kab. Kepl. Sangihe",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Utara-Jakarta Selatan (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742694,11325000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI UTARA,pembangunan ipa kap 20 l/d spam bungalawang mendukung kawasan khusus perbatasan kota tahuna kab kepl sangihe,8,0
1,Tender,Pembuatan Sumur Uji Air Tanah untuk Air Baku di Kab. Klaten[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Klaten (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22744124,870730000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR  BENGAWAN SOLO,pembuatan sumur uji air tanah air baku kab klaten 1 pkt,16,0
1,Tender,Pembangunan Drainase Lingkungan Kota Gorontalo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742715,12000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI GORONTALO,pembangunan drainase lingkungan kota gorontalo,5,1
1,Seleksi,Supervisi Optimalisasi Jaringan SPAM Kawasan Labuan Bajo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Manggarai Barat (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742960,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,supervisi optimalisasi jaringan spam kawasan labuan bajo,8,10
1,Seleksi,Supervisi / Pengawasan Optimalisasi IPLT Kota Tomohon,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Utara-Tomohon (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742687,200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI UTARA,supervisi pengawasan optimalisasi iplt kota tomohon,13,10
