,idBulan,metode,nama,instansi,lokasi,jenis,waktu,idMetode,id,pagu,idJenisPengadaan,satuanKerja
409,2,Seleksi,Konsultan Supervisi Pembangunan SPAM Reg. Mojolamong (Pengembangan JDU Kab. Lamongan),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Mojokerto (Kab.), ","Jasa Konsultansi, ",2020-02-01,15,22742526,1300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TIMUR
410,2,Tender,"Peningkatan Kapasitas IPA Kapasitas 20 L/det SPAM IKK Selopamioro, Kab. Bantul",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742509,6845856000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI D.I. YOGYAKARTA
411,2,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Madrasah Jawa Tengah 3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742438,710925000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
412,2,Seleksi,Penyusunan Rencana Pembangunan Infrastruktur Permukiman,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Tangerang (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22741943,1500000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH BANTEN
413,2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Madrasah Jawa Tengah 3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742440,16718206000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
414,2,Seleksi,MK Penataan Kawasan Taman Wisata Laut Kota Pekalongan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Pekalongan (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742452,1400000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TENGAH
415,2,Penunjukan Langsung,Pengadaan Alat Pengolah Data Subbag Tata Usaha Dit. PJSDA;Kota Jakarta Selatan;DKI Jakarta;1 Layanan;1 Layanan;NF;K;SYC,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Barang, ",2020-02-01,7,22743699,125000000,0,DIREKTORAT PENGEMBANGAN JARINGAN SUMBER DAYA AIR
416,2,Tender,Pembangunan IPA Kapasitas 50 L/det SPAM IKK Tanjungsari Kab. Gunungkidul,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742505,37210758000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI D.I. YOGYAKARTA
417,2,Tender,Supervisi Rehabilitasi Museum Subak di Kabupaten Tabanan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Bali-Tabanan (Kab.), ","Jasa Konsultansi, ",2020-02-01,13,22744812,347000000,0,BALAI WILAYAH SUNGAI BALI-PENIDA
418,2,Tender Cepat,Biaya Fisik Konstruksi,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,14,22745406,434348000,0,BALAI UJI COBA SISTEM PENDIDIKAN DAN PELATIHAN SUMBER DAYA AIR DAN KONSTRUKSI
419,2,Tender,Pembangunan IPA Kapasitas 20 L/det SPAM IKK Pleret Kab. Bantul,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Yogyakarta (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742504,12488260000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI D.I. YOGYAKARTA
420,2,e-Purchasing,Pengadaan Alat Pengolah Data Subdit. Evaluasi Kinerja dit. PJSDA;Kota Jakarta Selatan;DKI Jakarta;1 Layanan;1 Layanan;NF;K;SYC,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Barang, ",2020-02-01,9,22743700,65000000,0,DIREKTORAT PENGEMBANGAN JARINGAN SUMBER DAYA AIR
421,2,Tender,Pembangunan IPLT Kab. Flores Timur,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Flores Timur (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742945,5192160000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR
422,2,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Madrasah Jawa Tengah 5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742439,836382000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
423,2,Seleksi,Supervisi Optimalisasi SPAM Simpang Alahan Mati (Simpati) Kab. Pasaman,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Barat-Pasaman (Kab.), ","Jasa Konsultansi, ",2020-02-01,15,22742114,200000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SUMATERA BARAT
424,2,Tender,Rehabilitasi Kawasan Museum Subak di Kabupaten Tabanan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Bali-Tabanan (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22744813,1437000000,0,BALAI WILAYAH SUNGAI BALI-PENIDA
425,2,Tender,Pembangunan IPLT Kab. Manggarai Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Manggarai Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742946,8000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR
426,2,Seleksi,Konsultan Supervisi Optimalisasi SPAM Kec. Waru Kab. Pamekasan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Surabaya (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742527,400000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TIMUR
427,2,Seleksi,PENYIAPAN READINESS CRITERIA KEGIATAN INFRASTRUKTUR PRASARANA DAN SARANA PERMUKIMAN TA 2021,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Tangerang (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22741942,1500000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH BANTEN
428,2,e-Purchasing,Pengadaan Alat Pengolah Data Subdit Perencanaan SDA;Kota Jakarta Selatan;DKI Jakarta;1 Layanan;1 Layanan;NF;K;SYC,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Barang, ",2020-02-01,9,22743698,50000000,0,DIREKTORAT PENGEMBANGAN JARINGAN SUMBER DAYA AIR
429,2,Seleksi,Supervisi Pembangunan Pembangkit Listrik Tenaga Sampah (PLTSa) Bantar Gebang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Selatan (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742017,1750000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH JAKARTA METROPOLITAN
430,2,Tender,Penataan Kawasan Ruang Terbuka Publik Kalimalang Kota Bekasi,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bekasi (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742011,53380422000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH JAKARTA METROPOLITAN
431,2,Seleksi,PERENCANAAN TEKNIS  PRESERVASI JALAN DAN JEMBATAN NASIONAL,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22741376,2743150000,0,PERENCANAAN DAN PENGAWASAN JALAN NASIONAL PROVINSI GORONTALO
432,2,Tender,Pembangunan IPA Kap. 50/detik SPAM IKK Maja Kab.Lebak (Kota Baru),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Lebak (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742315,17500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BANTEN
433,2,Seleksi,Supervisi Penataan Kawasan Ruang Terbuka Publik Kalimalang Kota Bekasi,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bekasi (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742010,500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH JAKARTA METROPOLITAN
434,2,Tender,Pembangunan IPA Kap 25 l/dtk SPAM Banten Lama Kota Serang beserta jaringannya,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Banten-Serang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742314,12500000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BANTEN
435,2,Tender,Pembangunan Pembangkit Listrik Tenaga Sampah (PLTSa) Bantar Gebang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742018,35000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH JAKARTA METROPOLITAN
436,2,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Madrasah 1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742395,750000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA BARAT
437,2,Tender,Pembangunan Drainase Lingkungan Permukiman Kab. Ende,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Ende (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742949,5700000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR
438,2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Tengah 9,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742436,14276036000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
439,2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Tengah 11,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742437,15374194000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
440,2,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Tengah 9,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742434,607074000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
441,2,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Tengah 8,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742433,466980000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
442,2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Tengah 8,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742435,10981567000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
443,2,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Tengah 11,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742432,653772000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI JAWA TENGAH
444,2,Seleksi,Penyusunan Strategi Akselerasi Pencapaian Program BPSDM,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DKI Jakarta-Jakarta Pusat (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22745407,850000000,0,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA
445,2,Tender,Peningkatan Kualitas Permukiman Kumuh Kawasan Lembi Sub Blok IB Kec. Sumbawa Kabupaten Sumbawa,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Barat-Sumbawa (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742864,15000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI NUSA TENGGARA  BARAT
446,2,Tender,Supervisi Pembangunan Penyediaan Air Baku Sumber Air Tanah[ 1 PAKET],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Magelang (Kota), ","Jasa Konsultansi, ",2020-02-01,13,22744101,500000000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR  SERAYU-OPAK
447,2,Tender,Pembangunan Penyediaan Air Baku Sungai Bawah tanah (SBT) Kab. Gunungkidul[ 1 KEG],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Gunung Kidul (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22744100,21750000000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR  SERAYU-OPAK
448,2,Tender,Pembangunan DI Batang Pangian Kabupaten Dharmasraya[ 1 PAKET],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Barat-Dharmas Raya (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743873,13916710000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR WS BATANGHARI PROVINSI SUMATERA BARAT
449,2,Tender,Pemeliharaan Berkala Sungai Cilamaya[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743141,1991110000,0,20100
450,2,Tender,Pembangunan Prasarana Pengendali Banjir Sungai Opak dan Anak-anak sungainya,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Bantul (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22744093,21739400000,0,SNVT PELAKSANAAN JARINGAN SUMBER AIR SERAYU-OPAK
451,2,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Madrasah Jawa Tengah 4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742484,460010000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TENGAH
452,2,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Tengah 3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742475,653772000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TENGAH
453,2,Tender,Pemeliharaan Tanggul/ Tebing di Sungai Citarum Hilir[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743121,1491110000,0,20100
454,2,Seleksi,Supervisi Pembangunan IPLT Pasuruan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Pasuruan (Kab.), ","Jasa Konsultansi, ",2020-02-01,15,22742517,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TIMUR
455,2,Tender,PRESERVASI JALAN BTS. SERAWAK - ARUK - SP. TANJUNG - GALING DAN TEMAJUK - MERBAU (UMYC),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Sambas (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22745517,190000000000,0,PELAKSANAAN JALAN NASIONAL WILAYAH III PROVINSI KALBAR
456,2,Seleksi,Survey Kinerja (IKSI Benchmarking)[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22743114,356115000,0,20100
457,2,Seleksi,Penilaian Kinerja dan AKNOP Kolam Retensi Cieunteung [1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22743122,494680000,0,20100
458,2,Seleksi,"Penyusunan PAI, IKSI (ePAKSI) dan AKNOP 6 (enam) DI di WS Citarum[ 1 PKT]",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22743115,1493630000,0,20100
459,2,Seleksi,"Penelusuran Jaringan, Audit teknis dan Penyusunan AKNOP Tambak[ 1 PKT]",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22743120,495800000,0,20100
460,2,Tender,"Pemb. Jaringan Perpipaan SPAM IKK Padang Panjang Barat, untuk Kawasan Padang Panjang Barat, Kota Padang Panjang",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Barat-Padang Panjang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742113,2000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SUMATERA BARAT
461,2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Tengah 5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742479,10981567000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TENGAH
462,2,Tender,Peningkatan Kapasitas IPA Kanaan 40 L/d untuk SPAM IKK Kanaan Kota Bontang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Timur-Bontang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742672,20000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TIMUR
463,2,e-Purchasing,Kendaraan Penunjang Pelatihan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Surabaya (Kota), ","Barang, ",2020-02-01,9,22745400,343224000,0,BALAI PENDIDIKAN DAN PELATIHAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT WILAYAH VI SURABAYA
464,2,Tender,Optimalisasi SPAM Siluq Ngurai Kab. Kutai Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Timur-Samarinda (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742675,5000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TIMUR
465,2,Tender,Pembangunan IPA Kap. 20 L/Detik SPAM IKK Topos Kab. Lebong,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Bengkulu-Lebong (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742188,14895871000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BENGKULU
466,2,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Madrasah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Selatan-Banjarmasin (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22742639,825929000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN SELATAN
467,2,Tender,Pemeliharaan Berkala Prasarana Penyediaan Air Baku- Kab. Sumedang dan Kab. Purwakarta[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743158,742860000,0,20100
468,2,Pengadaan Langsung,Pengembangan Aplikasi Pemantauan Sungai,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Surakarta (Kota), ","Jasa Lainnya, ",2020-02-01,8,22745337,100000000,0,BALAI PENELITIAN DAN PENGEMBANGAN SUNGAI SURAKARTA
469,2,Seleksi,"Penelusuran Jaringan, Audit teknis dan Penyusunan AKNOP Prasarana Penyediaan Air Baku[ 1 PKT]",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22743157,495800000,0,20100
470,2,Tender,Pembangunan jaringan perpipaan SPAM IKK Loa Kulu Kab. Kutai Kartanegara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Timur-Kutai Kartanegara (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742678,6181655000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TIMUR
471,2,Seleksi,Penyusunan Manual Operasi dan Pemeliharaan Sungai [1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22743134,494680000,0,20100
472,2,Tender,Optimalisasi SPAM Muara Lawa Kab. Kutai Barat,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Timur-Kutai Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742676,5258000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN TIMUR
473,2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah KALBAR 2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742609,32000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT
474,2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah KALBAR 1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742608,32000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT
475,2,Tender,Pengeboran Sumur Uji Produksi pada Wilayah Sungai Progo Opak Serang[ 1 PAKET],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"DI Yogyakarta-Gunung Kidul (Kab.), ","Pekerjaan Konstruksi, ",2020-02-01,13,22744099,5300000000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR  SERAYU-OPAK
476,2,Seleksi,Pola Operasi Bendungan Situ Lembang [1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22743145,494680000,0,20100
477,2,Tender,Pemeliharaan Berkala DI. Pesantren Kletak,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743202,750000000,0,39428
478,2,Tender,Pemeliharaan Berkala Sungai Batang Leutik[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743138,1491110000,0,20100
479,2,Tender,Pemeliharaan Berkala Sungai Ciasem[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743139,1491110000,0,20100
480,2,Seleksi,Penyusunan RTD Bendungan Situ Lembang [1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22743146,494680000,0,20100
481,2,Tender,Rehap Pasar Tradisional Modern Kota Tanjungpinang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kepulauan Riau-Tanjung Pinang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742170,34084887000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KEPULAUAN RIAU
482,2,Seleksi,"Penelusuran Jaringan, Audit teknis dan Penyusunan AKNOP Jaringan Irigasi Air Tanah[ 1 PKT]",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22743156,994960000,0,20100
483,2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Tengah 10,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742480,12079723000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TENGAH
484,2,Tender,Pemeliharaan Berkala Sungai Cibeet[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743135,992860000,0,20100
485,2,Seleksi,Penyusunan RTD Bendungan Situ Sipatahunan[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Jasa Konsultansi, ",2020-02-01,15,22743143,494680000,0,20100
486,2,Tender,Pemeliharaan Berkala DI Singomerto ,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743201,650000000,0,39428
487,2,Tender,Pemeliharaan Berkala Sungai Ciwadas[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743136,1291110000,0,20100
488,2,Tender,PRESERVASI JALAN BTS. KOTA MAJENE - KOTA POLEWALI - BTS. PROV. SULSEL (UMYC),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Barat-Jakarta Selatan (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22745478,190000000000,0,PELAKSANAAN JALAN NASIONAL WILAYAH I PROVINSI SULBAR
489,2,Tender,Pemeliharaan Berkala Checkdam di DAS Citarum Hulu[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743140,1491110000,0,20100
490,2,Tender,Pemeliharaan Berkala Sungai Cigadung[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22743137,1491110000,0,20100
491,2,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Jawa Tengah 4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-02-01,13,22742481,16472350000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI JAWA TENGAH
